Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
honeydew,18,18,0.27,7.56,3.29,1,honeydew,honeydew,n,noun.food,food,winter_melon.n.02,muskmelon.n.02,winter_melon,muskmelon
hotcake,22,22,0.04,6.77,1.72,1,hotcake,hotcake,n,noun.food,food,cake.n.03,baked_goods.n.01,cake,baked_goods
icecream,21,21,#N/A,3.33,1.26,1,icecream,icecream,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
jam,18,18,13.53,6.56,4,1,jam,jam,n,noun.food,food,conserve.n.01,confiture.n.01,conserve,confiture
jawbreaker,18,18,0.12,6.89,2.42,1,jawbreaker,jawbreaker,n,noun.food,food,hard_candy.n.01,candy.n.01,hard_candy,candy
jelly,18,18,7.12,4.11,2.11,1,jelly,jelly,n,noun.food,food,dainty.n.01,nutriment.n.01,dainty,nutriment
juice,20,20,26.88,4.4,2.21,1,juice,juice,n,noun.food,food,foodstuff.n.02,food.n.01,foodstuff,food
ketchup,20,20,6.08,4.3,1.78,1,ketchup,ketchup,n,noun.food,food,condiment.n.01,flavorer.n.01,condiment,flavorer
lasagna,19,19,3.59,5,2.11,1,lasagna,lasagna,n,noun.food,food,pasta.n.01,dish.n.02,pasta,dish
leftovers,21,21,2.49,5.62,2.33,1,leftovers,leftovers,n,noun.food,food,food.n.02,solid.n.01,food,solid
lemon,19,19,12.02,4.74,1.73,1,lemon,lemon,n,noun.food,food,citrus.n.01,edible_fruit.n.01,citrus,edible_fruit
lemonade,18,18,5.51,5.06,2.55,1,lemonade,lemonade,n,noun.food,food,fruit_drink.n.01,beverage.n.01,fruit_drink,beverage
loaf,19,19,4.47,6.84,2.06,1,loaf,loaf,n,noun.food,food,bread.n.01,baked_goods.n.01,bread,baked_goods
lobster,18,18,7.33,7.44,2.73,1,lobster,lobster,n,noun.food,food,shellfish.n.01,seafood.n.01,shellfish,seafood
lollipop,18,18,1.78,3.89,1.75,1,lollipop,lollipop,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
lunch,18,18,104.12,3.61,1.69,1,lunch,lunch,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
marshmallow,20,20,1.51,3.8,1.32,1,marshmallow,marshmallow,n,noun.food,food,candy.n.01,sweet.n.03,candy,sweet
mayonnaise,20,20,2.25,6.1,3.28,1,mayonnaise,mayonnaise,n,noun.food,food,dressing.n.01,sauce.n.01,dressing,sauce
meal,19,19,28.86,4.74,1.56,1,meal,meal,n,noun.food,food,nutriment.n.01,food.n.01,nutriment,food
meat,19,19,43.65,4.42,1.57,1,meat,meat,n,noun.food,food,food.n.02,solid.n.01,food,solid
meatball,21,21,2.59,6,2.1,1,meatball,meatball,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
meatloaf,21,21,2.33,6.43,1.94,1,meatloaf,meatloaf,n,noun.food,food,loaf_of_bread.n.01,bread.n.01,loaf_of_bread,bread
melon,19,19,4.27,4.21,1.51,1,melon,melon,n,noun.food,food,edible_fruit.n.01,fruit.n.01,edible_fruit,fruit
milk,19,19,42.53,3.37,1.42,1,milk,milk,n,noun.food,food,beverage.n.01,liquid.n.01,beverage,liquid
milkshake,18,18,0.82,4.89,1.88,1,milkshake,milkshake,n,noun.food,food,drink.n.01,helping.n.01,drink,helping
mix,18,18,16.35,5.11,1.71,1,mix,mix,n,noun.food,food,concoction.n.01,foodstuff.n.02,concoction,foodstuff
muffin,19,19,5.82,5.11,1.94,1,muffin,muffin,n,noun.food,food,quick_bread.n.01,bread.n.01,quick_bread,bread
nacho,21,21,1.31,6.86,5.22,1,nacho,nacho,n,noun.food,food,tortilla_chip.n.01,corn_chip.n.01,tortilla_chip,corn_chip
noodle,18,18,2.9,3.44,1.98,1,noodle,noodle,n,noun.food,food,pasta.n.02,food.n.02,pasta,food
noodles,22,22,6.06,5.3,2.63,1,noodles,noodles,n,noun.food,food,pasta.n.02,food.n.02,pasta,food
oatmeal,18,18,3.31,4.5,1.98,1,oatmeal,oatmeal,n,noun.food,food,porridge.n.01,dish.n.02,porridge,dish
octopus,19,19,1.94,6.26,1.79,1,octopus,octopus,n,noun.food,food,seafood.n.01,food.n.02,seafood,food
omelet,18,18,2.37,6.5,1.69,1,omelet,omelet,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
orange,19,19,22.31,3.26,1.15,1,orange,orange,n,noun.food,food,citrus.n.01,edible_fruit.n.01,citrus,edible_fruit
pancake,19,19,3.96,4.26,1.41,1,pancake,pancake,n,noun.food,food,cake.n.03,baked_goods.n.01,cake,baked_goods
pasta,18,18,4.24,5.78,2.51,1,pasta,pasta,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
pastry,19,19,1.92,7.21,2.46,1,pastry,pastry,n,noun.food,food,dough.n.01,concoction.n.01,dough,concoction
pea,19,19,3.9,3.95,1.68,1,pea,pea,n,noun.food,food,legume.n.03,vegetable.n.01,legume,vegetable
pear,19,19,1.33,4,1.7,1,pear,pear,n,noun.food,food,pome.n.01,fruit.n.01,pome,fruit
pepperoni,19,19,2.57,6.21,2.68,1,pepperoni,pepperoni,n,noun.food,food,sausage.n.01,meat.n.01,sausage,meat
pickle,19,19,4.61,6.05,4.29,1,pickle,pickle,n,noun.food,food,relish.n.02,condiment.n.01,relish,condiment
pie,18,18,28.75,3.67,1.64,1,pie,pie,n,noun.food,food,pastry.n.02,baked_goods.n.01,pastry,baked_goods
pizza,18,18,33.51,4.67,2.59,1,pizza,pizza,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
popsicle,18,18,1.61,3.78,1.35,1,popsicle,popsicle,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
pork,19,19,10.53,5.63,1.95,1,pork,pork,n,noun.food,food,meat.n.01,food.n.02,meat,food
porridge,20,20,0.82,6.35,2.13,1,porridge,porridge,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
potato,19,19,11.29,4.84,2.17,1,potato,potato,n,noun.food,food,solanaceous_vegetable.n.01,vegetable.n.01,solanaceous_vegetable,vegetable
potion,19,19,7.45,7.58,3.11,1,potion,potion,n,noun.food,food,beverage.n.01,liquid.n.01,beverage,liquid
potluck,20,20,0.43,7.8,2.33,1,potluck,potluck,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
pretzel,18,18,2,5,1.61,1,pretzel,pretzel,n,noun.food,food,cracker.n.01,bread.n.01,cracker,bread
produce,20,20,11.06,7.75,3.11,1,produce,produce,n,noun.food,food,food.n.02,solid.n.01,food,solid
prune,20,20,1.47,7.85,2.58,1,prune,prune,n,noun.food,food,dried_fruit.n.01,edible_fruit.n.01,dried_fruit,edible_fruit
pudding,19,19,6.16,4.79,2.84,1,pudding,pudding,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
radish,20,20,0.61,5.25,1.89,1,radish,radish,n,noun.food,food,root_vegetable.n.01,vegetable.n.01,root_vegetable,vegetable
raisin,19,19,1.63,5.05,2.17,1,raisin,raisin,n,noun.food,food,dried_fruit.n.01,edible_fruit.n.01,dried_fruit,edible_fruit
ravioli,19,19,0.69,6.58,2.43,1,ravioli,ravioli,n,noun.food,food,pasta.n.02,food.n.02,pasta,food
refreshment,22,21,1,7.24,2.68,0.95,refreshment,refreshment,n,noun.food,food,bite.n.04,meal.n.01,bite,meal
rice,18,18,15.08,3.72,1.41,1,rice,rice,n,noun.food,food,grain.n.02,foodstuff.n.02,grain,foodstuff
salad,18,18,17.02,5.61,2.38,1,salad,salad,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
salami,18,17,2.24,7.18,3.24,0.94,salami,salami,n,noun.food,food,sausage.n.01,meat.n.01,sausage,meat
saltine,18,18,0.2,7.22,3,1,saltine,saltine,n,noun.food,food,cracker.n.01,bread.n.01,cracker,bread
sandwich,19,19,21.92,4.79,1.93,1,sandwich,sandwich,n,noun.food,food,snack_food.n.01,dish.n.02,snack_food,dish
sardine,19,19,0.9,7.74,2.86,1,sardine,sardine,n,noun.food,food,saltwater_fish.n.01,seafood.n.01,saltwater_fish,seafood
sauce,19,19,15.59,5.37,2.24,1,sauce,sauce,n,noun.food,food,condiment.n.01,flavorer.n.01,condiment,flavorer
sausage,19,19,7.78,6.05,2.55,1,sausage,sausage,n,noun.food,food,meat.n.01,food.n.02,meat,food
seafood,21,21,2.02,6.86,2.76,1,seafood,seafood,n,noun.food,food,food.n.02,solid.n.01,food,solid
seasoning,20,20,0.53,7.45,1.9,1,seasoning,seasoning,n,noun.food,food,ingredient.n.03,foodstuff.n.02,ingredient,foodstuff
sherbet,18,17,0.57,7,2.18,0.94,sherbet,sherbet,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
shortcake,20,19,0.51,6.79,2.27,0.95,shortcake,shortcake,n,noun.food,food,baking-powder_biscuit.n.01,biscuit.n.01,baking-powder_biscuit,biscuit
sinker,20,20,0.55,6.9,2.69,1,sinker,sinker,n,noun.food,food,friedcake.n.01,cake.n.03,friedcake,cake
slop,20,20,1.84,7.95,3.58,1,slop,slop,n,noun.food,food,feed.n.01,food.n.01,feed,food
snack,18,18,9.14,2.78,1.22,1,snack,snack,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
soup,19,19,25.2,5.37,2.65,1,soup,soup,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
sour,19,19,5.82,4.89,2.18,1,sour,sour,n,noun.food,food,cocktail.n.01,mixed_drink.n.01,cocktail,mixed_drink
spaghetti,18,18,5.92,4.33,1.19,1,spaghetti,spaghetti,n,noun.food,food,pasta.n.01,dish.n.02,pasta,dish
squid,19,19,2.76,7.32,3.46,1,squid,squid,n,noun.food,food,seafood.n.01,food.n.02,seafood,food
steak,19,19,16.24,6.63,1.57,1,steak,steak,n,noun.food,food,cut.n.06,meat.n.01,cut,meat
stinger,19,19,0.88,7.79,4.05,1,stinger,stinger,n,noun.food,food,cocktail.n.01,mixed_drink.n.01,cocktail,mixed_drink
strawberry,19,19,5.53,4.21,1.44,1,strawberry,strawberry,n,noun.food,food,berry.n.01,edible_fruit.n.01,berry,edible_fruit
sub,20,20,7.65,6.55,1.88,1,sub,sub,n,noun.food,food,sandwich.n.01,snack_food.n.01,sandwich,snack_food
sugar,19,19,37.76,3.95,1.51,1,sugar,sugar,n,noun.food,food,sweetening.n.01,flavorer.n.01,sweetening,flavorer
sugarplum,19,18,0.27,7.94,3.7,0.95,sugarplum,sugarplum,n,noun.food,food,candy.n.01,sweet.n.03,candy,sweet
sundae,19,19,1.59,5.11,2.13,1,sundae,sundae,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
supper,19,19,19.37,6.32,3.3,1,supper,supper,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
swallow,18,18,12.73,5.17,1.95,1,swallow,swallow,n,noun.food,food,taste.n.05,small_indefinite_quantity.n.01,taste,small_indefinite_quantity
syrup,19,19,5.1,5.42,2.59,1,syrup,syrup,n,noun.food,food,sweetening.n.01,flavorer.n.01,sweetening,flavorer
taffy,18,18,2.39,7.44,3.26,1,taffy,taffy,n,noun.food,food,candy.n.01,sweet.n.03,candy,sweet
tea,19,19,58.63,5.47,2.39,1,tea,tea,n,noun.food,food,beverage.n.01,liquid.n.01,beverage,liquid
teatime,19,19,0.45,6.74,2.47,1,teatime,teatime,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
toast,21,21,33.47,4.67,3.34,1,toast,toast,n,noun.food,food,bread.n.01,baked_goods.n.01,bread,baked_goods
toffee,18,18,0.43,6.22,2.1,1,toffee,toffee,n,noun.food,food,candy.n.01,sweet.n.03,candy,sweet
tomato,18,18,5.9,4.61,1.5,1,tomato,tomato,n,noun.food,food,solanaceous_vegetable.n.01,vegetable.n.01,solanaceous_vegetable,vegetable
treat,18,18,51.88,4.61,2.03,1,treat,treat,n,noun.food,food,nutriment.n.01,food.n.01,nutriment,food
tuck,19,19,7.96,5.79,2.12,1,tuck,tuck,n,noun.food,food,comestible.n.01,food.n.01,comestible,food
vegetable,18,18,5.71,4.17,2.15,1,vegetable,vegetable,n,noun.food,food,produce.n.01,food.n.02,produce,food
veggie,19,19,0.59,6.63,4.79,1,veggie,veggie,n,noun.food,food,produce.n.01,food.n.02,produce,food
vinegar,19,19,1.69,7.11,2.98,1,vinegar,vinegar,n,noun.food,food,condiment.n.01,flavorer.n.01,condiment,flavorer
waffle,37,37,2.12,5.32,2.44,1,waffle,waffle,n,noun.food,food,cake.n.03,baked_goods.n.01,cake,baked_goods
walnut,19,19,1.96,6.16,1.12,1,walnut,walnut,n,noun.food,food,edible_nut.n.01,nut.n.01,edible_nut,nut
weenie,21,20,2.82,6.1,2.2,0.95,weenie,weenie,n,noun.food,food,sausage.n.01,meat.n.01,sausage,meat
wine,20,20,60.35,7.9,2.95,1,wine,wine,n,noun.food,food,alcohol.n.01,beverage.n.01,alcohol,beverage
yogurt,18,18,2.27,3.72,2.44,1,yogurt,yogurt,n,noun.food,food,dairy_product.n.01,foodstuff.n.02,dairy_product,foodstuff
yolk,19,19,0.41,5.89,2.4,1,yolk,yolk,n,noun.food,food,ingredient.n.03,foodstuff.n.02,ingredient,foodstuff
airforce,18,18,#N/A,6.83,2.81,1,airforce,airforce,n,noun.group,group,military_service.n.01,force.n.04,military_service,force
army,20,20,85.69,7.15,2.08,1,army,army,n,noun.group,group,military_service.n.01,force.n.04,military_service,force
audience,20,20,25.37,7,1.72,1,audience,audience,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
band,19,19,53.41,6.16,2.54,1,band,band,n,noun.group,group,social_group.n.01,group.n.01,social_group,group
batch,19,19,4.16,6.74,1.85,1,batch,batch,n,noun.group,group,collection.n.01,group.n.01,collection,group
battery,19,19,12.41,5.58,2.48,1,battery,battery,n,noun.group,group,artillery.n.02,army_unit.n.01,artillery,army_unit
blind,19,19,45.82,7,2.6,1,blind,blind,n,noun.group,group,people.n.01,group.n.01,people,group
board,19,19,64.16,6.37,1.8,1,board,board,n,noun.group,group,committee.n.01,administrative_unit.n.01,committee,administrative_unit
bop,19,16,1.84,6.31,2.77,0.84,bop,bop,n,noun.group,group,law_enforcement_agency.n.01,agency.n.01,law_enforcement_agency,agency
branch,18,18,10.08,5.11,2.11,1,branch,branch,n,noun.group,group,division.n.04,administrative_unit.n.01,division,administrative_unit
brush,18,18,14.16,3.78,1.59,1,brush,brush,n,noun.group,group,vegetation.n.01,collection.n.01,vegetation,collection
bunch,18,18,58.88,4.89,1.78,1,bunch,bunch,n,noun.group,group,agglomeration.n.01,collection.n.01,agglomeration,collection
bundle,18,18,3.9,7.06,2.71,1,bundle,bundle,n,noun.group,group,collection.n.01,group.n.01,collection,group
business,19,19,321,7.47,2.32,1,business,business,n,noun.group,group,enterprise.n.02,organization.n.01,enterprise,organization
carload,18,18,0.33,7.78,2.07,1,carload,carload,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
cast,21,21,23.14,7.24,3.16,1,cast,cast,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
chain,18,18,21.22,5.22,2.13,1,chain,chain,n,noun.group,group,series.n.01,ordering.n.01,series,ordering
charity,19,19,16.49,7.63,2.03,1,charity,charity,n,noun.group,group,foundation.n.02,financial_institution.n.01,foundation,financial_institution
choir,19,19,5.31,6.53,2.55,1,choir,choir,n,noun.group,group,chorus.n.02,musical_organization.n.01,chorus,musical_organization
chow,18,18,6.86,7.89,2.05,1,chow,chow,n,noun.group,group,dynasty.n.01,family.n.04,dynasty,family
church,20,20,69.67,5.15,1.76,1,church,church,n,noun.group,group,religion.n.02,institution.n.01,religion,institution
circus,19,19,17.06,4.53,1.93,1,circus,circus,n,noun.group,group,company.n.04,organization.n.01,company,organization
class,20,20,117.35,4.95,1.36,1,class,class,n,noun.group,group,collection.n.01,group.n.01,collection,group
club,19,19,98.78,5.89,2.56,1,club,club,n,noun.group,group,baseball_team.n.01,team.n.01,baseball_team,team
collection,19,19,18.16,7.21,1.81,1,collection,collection,n,noun.group,group,group.n.01,abstraction.n.06,group,abstraction
column,18,18,10.96,7.56,1.79,1,column,column,n,noun.group,group,file.n.02,line.n.03,file,line
community,18,18,29.14,7.28,1.32,1,community,community,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
company,19,19,147.2,6.84,2.36,1,company,company,n,noun.group,group,institution.n.01,organization.n.01,institution,organization
core,19,19,9.82,7.63,3.67,1,core,core,n,noun.group,group,set.n.01,collection.n.01,set,collection
country,19,19,161.84,7.05,1.81,1,country,country,n,noun.group,group,political_unit.n.01,unit.n.03,political_unit,unit
couple,20,20,223.41,5.75,1.83,1,couple,couple,n,noun.group,group,pair.n.03,gathering.n.01,pair,gathering
cream,19,19,48.71,5.95,2.48,1,cream,cream,n,noun.group,group,elite.n.01,upper_class.n.01,elite,upper_class
crew,18,18,47.53,7.56,2.66,1,crew,crew,n,noun.group,group,unit.n.03,organization.n.01,unit,organization
crowd,22,22,37.37,7.14,2.75,1,crowd,crowd,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
dead,18,18,448.98,5.17,2.09,1,dead,dead,n,noun.group,group,people.n.01,group.n.01,people,group
deaf,18,18,14.53,6.83,1.5,1,deaf,deaf,n,noun.group,group,people.n.01,group.n.01,people,group
disabled,18,18,3.47,7.67,2.57,1,disabled,disabled,n,noun.group,group,people.n.01,group.n.01,people,group
division,20,20,18.55,7.45,1.88,1,division,division,n,noun.group,group,army_unit.n.01,military_unit.n.01,army_unit,military_unit
doe,20,20,4.33,7.6,2.22,1,doe,doe,n,noun.group,group,executive_department.n.01,federal_department.n.01,executive_department,federal_department
drove,21,21,28.86,6.32,2.57,1,drove,drove,n,noun.group,group,animal_group.n.01,biological_group.n.01,animal_group,biological_group
elect,18,18,1.41,7.28,2.78,1,elect,elect,n,noun.group,group,elite.n.01,upper_class.n.01,elite,upper_class
enemy,19,19,48.51,7.26,2.62,1,enemy,enemy,n,noun.group,group,military_unit.n.01,unit.n.03,military_unit,unit
family,21,21,354.25,3.38,1.43,1,family,family,n,noun.group,group,unit.n.03,organization.n.01,unit,organization
far,22,22,220.76,4.88,1.57,1,far,far,n,noun.group,group,NA,NA,NA,NA
feast,21,21,6.71,7.81,3.91,1,feast,feast,n,noun.group,group,dinner.n.02,party.n.02,dinner,party
few,20,20,301.82,6,1.6,1,few,few,n,noun.group,group,elite.n.01,upper_class.n.01,elite,upper_class
flight,19,19,59.69,7.47,4.15,1,flight,flight,n,noun.group,group,formation.n.01,arrangement.n.02,formation,arrangement
flock,18,17,4.65,7.18,2.9,0.94,flock,flock,n,noun.group,group,congregation.n.01,social_group.n.01,congregation,social_group
following,20,20,45.29,6.21,1.7,1,following,following,n,noun.group,group,multitude.n.03,group.n.01,multitude,group
forest,18,18,18.88,6.28,2.52,1,forest,forest,n,noun.group,group,vegetation.n.01,collection.n.01,vegetation,collection
free,19,19,177.53,5.21,1.78,1,free,free,n,noun.group,group,people.n.01,group.n.01,people,group
friendly,18,18,26.04,4.5,1.72,1,friendly,friendly,n,noun.group,group,military_personnel.n.01,force.n.04,military_personnel,force
galaxy,18,18,6.65,7.67,2.25,1,galaxy,galaxy,n,noun.group,group,collection.n.01,group.n.01,collection,group
glob,19,17,0.12,7.41,3.36,0.89,glob,glob,n,noun.group,group,agglomeration.n.01,collection.n.01,agglomeration,collection
grade,18,18,29.27,5.72,1.36,1,grade,grade,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
gymnasium,19,19,1.39,6.63,2.03,1,gymnasium,gymnasium,n,noun.group,group,school.n.01,educational_institution.n.01,school,educational_institution
handicapped,19,19,2.67,7.37,1.67,1,handicapped,handicapped,n,noun.group,group,people.n.01,group.n.01,people,group
haystack,19,19,1.37,6.32,2.43,1,haystack,haystack,n,noun.group,group,stack.n.01,pile.n.01,stack,pile
heap,19,19,4.88,7.79,3.17,1,heap,heap,n,noun.group,group,collection.n.01,group.n.01,collection,group
herd,19,19,7.06,7.74,3.38,1,herd,herd,n,noun.group,group,animal_group.n.01,biological_group.n.01,animal_group,biological_group
highschool,18,18,0.18,6.22,2.13,1,highschool,highschool,n,noun.group,group,secondary_school.n.01,school.n.01,secondary_school,school
hive,18,18,0.98,6.89,2.56,1,hive,hive,n,noun.group,group,multitude.n.02,gathering.n.01,multitude,gathering
household,18,18,6.94,7.56,3.43,1,household,household,n,noun.group,group,unit.n.03,organization.n.01,unit,organization
kindergarten,21,21,3.82,4.38,0.59,1,kindergarten,kindergarten,n,noun.group,group,preschool.n.01,educational_institution.n.01,preschool,educational_institution
knot,19,19,3.69,6.05,1.96,1,knot,knot,n,noun.group,group,bunch.n.01,agglomeration.n.01,bunch,agglomeration
let,19,19,2419.24,4.53,2.09,1,let,let,n,noun.group,group,NA,NA,NA,NA
line,20,20,206.18,4.85,2.52,1,line,line,n,noun.group,group,formation.n.01,arrangement.n.02,formation,arrangement
litter,18,18,3.92,7.61,2.3,1,litter,litter,n,noun.group,group,animal_group.n.01,biological_group.n.01,animal_group,biological_group
lump,19,19,3.55,5.89,2.38,1,lump,lump,n,noun.group,group,agglomeration.n.01,collection.n.01,agglomeration,collection
mailing,19,19,1.31,6,1.83,1,mailing,mailing,n,noun.group,group,mail.n.04,collection.n.01,mail,collection
meeting,18,18,132.39,5.72,1.9,1,meeting,meeting,n,noun.group,group,gathering.n.01,social_group.n.01,gathering,social_group
membership,18,18,3.24,7.78,2.58,1,membership,membership,n,noun.group,group,body.n.02,social_group.n.01,body,social_group
mixer,19,19,1.08,7.05,2.97,1,mixer,mixer,n,noun.group,group,party.n.02,social_gathering.n.01,party,social_gathering
nation,19,19,20.49,7.74,2.02,1,nation,nation,n,noun.group,group,political_unit.n.01,unit.n.03,political_unit,unit
navy,20,20,25.69,7.15,1.57,1,navy,navy,n,noun.group,group,military_service.n.01,force.n.04,military_service,force
needy,19,19,3.04,7.32,2.5,1,needy,needy,n,noun.group,group,poor_people.n.01,people.n.01,poor_people,people
outfit,19,19,25.1,7,2.52,1,outfit,outfit,n,noun.group,group,unit.n.03,organization.n.01,unit,organization
package,18,18,22.78,6.61,1.94,1,package,package,n,noun.group,group,collection.n.01,group.n.01,collection,group
pair,18,18,37.25,5.94,2.46,1,pair,pair,n,noun.group,group,set.n.01,collection.n.01,set,collection
parade,19,19,12.88,6.53,2.76,1,parade,parade,n,noun.group,group,procession.n.02,group_action.n.01,procession,group_action
party,19,19,233.14,4.58,2.41,1,party,party,n,noun.group,group,organization.n.01,social_group.n.01,organization,social_group
people,21,21,1102.98,3.52,1.6,1,people,people,n,noun.group,group,group.n.01,abstraction.n.06,group,abstraction
pile,19,19,13.18,5.79,2.7,1,pile,pile,n,noun.group,group,collection.n.01,group.n.01,collection,group
police,19,19,236.16,5.05,1.96,1,police,police,n,noun.group,group,force.n.04,organization.n.01,force,organization
poor,19,19,129.08,6.11,1.94,1,poor,poor,n,noun.group,group,people.n.01,group.n.01,people,group
preschool,19,19,1.2,4.05,0.97,1,preschool,preschool,n,noun.group,group,educational_institution.n.01,institution.n.01,educational_institution,institution
rainforest,20,20,0.47,7.45,2.37,1,rainforest,rainforest,n,noun.group,group,forest.n.01,vegetation.n.01,forest,vegetation
rear,18,18,12.43,6.89,3.31,1,rear,rear,n,noun.group,group,formation.n.01,arrangement.n.02,formation,arrangement
rich,19,19,80.39,6.32,2.14,1,rich,rich,n,noun.group,group,people.n.01,group.n.01,people,group
row,19,19,26.33,7,3.07,1,row,row,n,noun.group,group,line.n.01,formation.n.01,line,formation
school,19,19,333.12,3.89,1.37,1,school,school,n,noun.group,group,educational_institution.n.01,institution.n.01,educational_institution,institution
set,19,18,231.47,6,3.03,0.95,set,set,n,noun.group,group,collection.n.01,group.n.01,collection,group
sick,19,19,165.43,4.05,2.09,1,sick,sick,n,noun.group,group,people.n.01,group.n.01,people,group
stack,19,19,6.1,5.63,2.22,1,stack,stack,n,noun.group,group,pile.n.01,collection.n.01,pile,collection
streak,19,19,5.78,7.79,2.66,1,streak,streak,n,noun.group,group,succession.n.02,series.n.01,succession,series
strings,19,19,8.2,5.74,2.26,1,strings,strings,n,noun.group,group,section.n.10,musical_organization.n.01,section,musical_organization
superpower,19,19,0.63,7.53,3.7,1,superpower,superpower,n,noun.group,group,state.n.04,political_unit.n.01,state,political_unit
table,18,18,105.63,4.39,2.12,1,table,table,n,noun.group,group,array.n.01,arrangement.n.02,array,arrangement
team,18,18,147.61,6,1.81,1,team,team,n,noun.group,group,unit.n.03,organization.n.01,unit,organization
thicket,19,19,0.47,7.89,1.97,1,thicket,thicket,n,noun.group,group,vegetation.n.01,collection.n.01,vegetation,collection
townspeople,18,18,1.08,7.94,2.94,1,townspeople,townspeople,n,noun.group,group,municipality.n.02,gathering.n.01,municipality,gathering
traffic,18,18,28.51,6.22,2.16,1,traffic,traffic,n,noun.group,group,collection.n.01,group.n.01,collection,group
troops,21,21,19.27,7.84,2.11,1,troops,troops,n,noun.group,group,force.n.04,organization.n.01,force,organization
underground,19,19,12.02,7.37,2.29,1,underground,underground,n,noun.group,group,revolutionary_group.n.01,political_unit.n.01,revolutionary_group,political_unit
van,21,20,51.78,5.2,2.76,0.95,van,van,n,noun.group,group,artistic_movement.n.01,movement.n.04,artistic_movement,movement
variety,18,18,5.76,7.89,2.22,1,variety,variety,n,noun.group,group,collection.n.01,group.n.01,collection,group
village,19,19,33.57,7.84,2.65,1,village,village,n,noun.group,group,community.n.01,gathering.n.01,community,gathering
waterworks,20,20,0.45,7.95,3.83,1,waterworks,waterworks,n,noun.group,group,utility.n.01,service.n.04,utility,service
who,22,22,2222.94,3.81,1.41,1,who,who,n,noun.group,group,united_nations_agency.n.01,administrative_unit.n.01,united_nations_agency,administrative_unit
wildlife,18,18,1.92,6.22,1.56,1,wildlife,wildlife,n,noun.group,group,life.n.10,living_thing.n.01,life,living_thing
woodpile,21,20,0.22,6.85,2.74,0.95,woodpile,woodpile,n,noun.group,group,pile.n.01,collection.n.01,pile,collection
woods,22,22,29.06,4.93,1.62,1,woods,woods,n,noun.group,group,vegetation.n.01,collection.n.01,vegetation,collection
arctic,19,19,1.96,7.79,1.87,1,arctic,arctic,n,noun.location,location,NA,NA,NA,NA
area,19,19,74.92,6.58,2.32,1,area,area,n,noun.location,location,region.n.03,location.n.01,region,location
backside,18,18,1.67,5.61,2.95,1,backside,backside,n,noun.location,location,side.n.04,surface.n.02,side,surface
bam,18,14,7.08,5.5,2.85,0.78,bam,bam,n,noun.location,location,NA,NA,NA,NA
beat,20,20,131.69,6.15,1.66,1,beat,beat,n,noun.location,location,path.n.03,line.n.11,path,line
bedside,21,21,1.92,7.71,3.21,1,bedside,bedside,n,noun.location,location,side.n.01,region.n.01,side,region
birthplace,20,20,0.8,6.9,1.92,1,birthplace,birthplace,n,noun.location,location,topographic_point.n.01,point.n.02,topographic_point,point
border,20,20,17.18,6.85,2.23,1,border,border,n,noun.location,location,boundary.n.01,extremity.n.04,boundary,extremity
bottom,18,18,49.92,5.28,2.08,1,bottom,bottom,n,noun.location,location,side.n.04,surface.n.02,side,surface
campground,18,18,0.18,7.83,3.01,1,campground,campground,n,noun.location,location,site.n.01,tract.n.01,site,tract
campsite,18,18,0.59,7.11,2.27,1,campsite,campsite,n,noun.location,location,site.n.01,tract.n.01,site,tract
cemetery,18,18,8.69,7.78,2.56,1,cemetery,cemetery,n,noun.location,location,site.n.01,tract.n.01,site,tract
center,21,21,45.78,6.57,2.18,1,center,center,n,noun.location,location,area.n.01,region.n.03,area,region
